item_id,timestamp,target,band_700,band_800,band_1800,band_2100,band_2600,band_3500,traffic_ref_2023_mbps
T70730C,2019-06-03,9.129171361,0,1,1,1,0,0,20.38774091058608
T70730C,2019-06-10,8.21065718,0,1,1,1,0,0,20.38774091058608
T70730C,2019-06-17,0.679803447,0,1,1,1,0,0,20.38774091058608
T70730C,2019-06-24,6.375478031,0,1,1,1,0,0,20.38774091058608
T70730C,2019-07-01,10.71564315,0,1,1,1,0,0,20.38774091058608
T70730C,2019-07-08,10.78763842,0,1,1,1,0,0,20.38774091058608
T70730C,2019-07-15,11.85801072,0,1,1,1,0,0,20.38774091058608
T70730C,2019-07-22,11.70856066,0,1,1,1,0,0,20.38774091058608
T70730C,2019-07-29,12.65101646,0,1,1,1,0,0,20.38774091058608
T70730C,2019-08-05,14.00129346,0,1,1,1,0,0,20.38774091058608
T70730C,2019-08-12,13.54121008,0,1,1,1,0,0,20.38774091058608
T70730C,2019-08-19,11.41486839,0,1,1,1,0,0,20.38774091058608
T70730C,2019-08-26,13.45009846,0,1,1,1,0,0,20.38774091058608
T70730C,2019-09-02,14.30611418,0,1,1,1,0,0,20.38774091058608
T70730C,2019-09-09,13.6884454,0,1,1,1,0,0,20.38774091058608
T70730C,2019-09-16,12.91817109,0,1,1,1,0,0,20.38774091058608
T70730C,2019-09-23,15.59459945,0,1,1,1,0,0,20.38774091058608
T70730C,2019-09-30,14.13746254,0,1,1,1,0,0,20.38774091058608
T70730C,2019-10-07,14.52928526,0,1,1,1,0,0,20.38774091058608
T70730C,2019-10-14,13.04962655,0,1,1,1,0,0,20.38774091058608
T70730C,2019-10-21,14.71834485,0,1,1,1,0,0,20.38774091058608
T70730C,2019-10-28,12.89651419,0,1,1,1,0,0,20.38774091058608
T70730C,2019-11-04,15.16876857,0,1,1,1,0,0,20.38774091058608
T70730C,2019-11-11,15.14813573,0,1,1,1,0,0,20.38774091058608
T70730C,2019-11-18,15.73606839,0,1,1,1,0,0,20.38774091058608
T70730C,2019-11-25,16.12891906,0,1,1,1,0,0,20.38774091058608
T70730C,2019-12-02,13.2135376,0,1,1,1,0,0,20.38774091058608
T70730C,2019-12-09,13.93491673,0,1,1,1,0,0,20.38774091058608
T70730C,2019-12-16,13.17088178,0,1,1,1,0,0,20.38774091058608
T70730C,2019-12-23,12.10869007,0,1,1,1,0,0,20.38774091058608
T70730C,2019-12-30,14.15276192,0,1,1,1,0,0,20.38774091058608
T70730C,2020-01-06,15.10655795,0,1,1,1,0,0,20.38774091058608
T70730C,2020-01-13,14.60107153,0,1,1,1,0,0,20.38774091058608
T70730C,2020-01-20,15.9400758,0,1,1,1,0,0,20.38774091058608
T70730C,2020-01-27,16.33423389,0,1,1,1,0,0,20.38774091058608
T70730C,2020-02-03,16.28579896,0,1,1,1,0,0,20.38774091058608
T70730C,2020-02-10,16.24880969,0,1,1,1,0,0,20.38774091058608
T70730C,2020-02-17,15.87438445,0,1,1,1,0,0,20.38774091058608
T70730C,2020-02-24,14.33369145,0,1,1,1,0,0,20.38774091058608
T70730C,2020-03-02,15.83937112,0,1,1,1,0,0,20.38774091058608
T70730C,2020-03-09,14.65365676,0,1,1,1,0,0,20.38774091058608
T70730C,2020-03-16,13.62047561,0,1,1,1,0,0,20.38774091058608
T70730C,2020-03-23,14.7358565,0,1,1,1,0,0,20.38774091058608
T70730C,2020-03-30,12.49239068,0,1,1,1,0,0,20.38774091058608
T70730C,2020-04-06,13.49141171,0,1,1,1,0,0,20.38774091058608
T70730C,2020-04-13,12.41455493,0,1,1,1,0,0,20.38774091058608
T70730C,2020-04-20,14.94729905,0,1,1,1,0,0,20.38774091058608
T70730C,2020-04-27,12.12669046,0,1,1,1,0,0,20.38774091058608
T70730C,2020-05-04,13.13022036,0,1,1,1,0,0,20.38774091058608
T70730C,2020-05-11,13.30794716,0,1,1,1,0,0,20.38774091058608
T70730C,2020-05-18,13.18348254,0,1,1,1,0,0,20.38774091058608
T70730C,2020-05-25,13.10703453,0,1,1,1,0,0,20.38774091058608
T70730C,2020-06-01,12.17191854,0,1,1,1,0,0,20.38774091058608
T70730C,2020-06-08,15.04883067,0,1,1,1,0,0,20.38774091058608
T70730C,2020-06-15,9.439109705,0,1,1,1,0,0,20.38774091058608
T70730C,2020-06-22,8.225701755,0,1,1,1,0,0,20.38774091058608
T70730C,2020-06-29,8.484658202,0,1,1,1,0,0,20.38774091058608
T70730C,2020-07-06,9.825543388,0,1,1,1,0,0,20.38774091058608
T70730C,2020-07-13,9.662958287,0,1,1,1,0,0,20.38774091058608
T70730C,2020-07-20,10.89019417,0,1,1,1,0,0,20.38774091058608
T70730C,2020-07-27,10.98756231,0,1,1,1,0,0,20.38774091058608
T70730C,2020-08-03,14.47587808,0,1,1,1,0,0,20.38774091058608
T70730C,2020-08-10,12.77407352,0,1,1,1,0,0,20.38774091058608
T70730C,2020-08-17,14.50580869,0,1,1,1,0,0,20.38774091058608
T70730C,2020-08-24,15.117572,0,1,1,1,0,0,20.38774091058608
T70730C,2020-08-31,13.93272685,0,1,1,1,0,0,20.38774091058608
T70730C,2020-09-07,15.10666997,0,1,1,1,0,0,20.38774091058608
T70730C,2020-09-14,16.00233042,0,1,1,1,0,0,20.38774091058608
T70730C,2020-09-21,13.65458329,0,1,1,1,0,0,20.38774091058608
T70730C,2020-09-28,14.20413703,0,1,1,1,0,0,20.38774091058608
T70730C,2020-10-05,15.06585653,0,1,1,1,0,0,20.38774091058608
T70730C,2020-10-12,15.66425228,0,1,1,1,0,0,20.38774091058608
T70730C,2020-10-19,15.3421387,0,1,1,1,0,0,20.38774091058608
T70730C,2020-10-26,14.47869566,0,1,1,1,0,0,20.38774091058608
T70730C,2020-11-02,14.94931038,0,1,1,1,0,0,20.38774091058608
T70730C,2020-11-09,14.47819246,0,1,1,1,0,0,20.38774091058608
T70730C,2020-11-16,13.26470228,0,1,1,1,0,0,20.38774091058608
T70730C,2020-11-23,15.80119629,0,1,1,1,0,0,20.38774091058608
T70730C,2020-11-30,14.77759922,0,1,1,1,0,0,20.38774091058608
T70730C,2020-12-07,16.53058811,0,1,1,1,0,0,20.38774091058608
T70730C,2020-12-14,15.16798269,0,1,1,1,0,0,20.38774091058608
T70730C,2020-12-21,14.23189137,0,1,1,1,0,0,20.38774091058608
T70730C,2020-12-28,16.81079999,0,1,1,1,0,0,20.38774091058608
T70730C,2021-01-04,14.3409097,0,1,1,1,0,0,20.38774091058608
T70730C,2021-01-11,16.88819089,0,1,1,1,0,0,20.38774091058608
T70730C,2021-01-18,14.77090103,0,1,1,1,0,0,20.38774091058608
T70730C,2021-01-25,14.98618782,0,1,1,1,0,0,20.38774091058608
T70730C,2021-02-01,15.3290604,0,1,1,1,0,0,20.38774091058608
T70730C,2021-02-08,16.79504407,0,1,1,1,0,0,20.38774091058608
T70730C,2021-02-15,17.10361098,0,1,1,1,0,0,20.38774091058608
T70730C,2021-02-22,13.94492135,0,1,1,1,0,0,20.38774091058608
T70730C,2021-03-01,14.93698072,0,1,1,1,0,0,20.38774091058608
T70730C,2021-03-08,14.02806152,0,1,1,1,0,0,20.38774091058608
T70730C,2021-03-15,16.71154336,0,1,1,1,0,0,20.38774091058608
T70730C,2021-03-22,16.30969411,0,1,1,1,0,0,20.38774091058608
T70730C,2021-03-29,20.47975258,0,1,1,1,0,0,20.38774091058608
T70730C,2021-04-05,18.0356954,0,1,1,1,0,0,20.38774091058608
T70730C,2021-04-12,16.81201048,0,1,1,1,0,0,20.38774091058608
T70730C,2021-04-19,15.57527287,0,1,1,1,0,0,20.38774091058608
T70730C,2021-04-26,16.63362428,0,1,1,1,0,0,20.38774091058608
T70730C,2021-05-03,12.81973309,0,1,1,1,0,0,20.38774091058608
T70730C,2021-05-10,17.56330348,0,1,1,1,0,0,20.38774091058608
T70730C,2021-05-17,14.03910461,0,1,1,1,0,0,20.38774091058608
T70730C,2021-05-24,16.67030452,0,1,1,1,0,0,20.38774091058608
T70730C,2021-05-31,15.19660064,0,1,1,1,0,0,20.38774091058608
T70730C,2021-06-07,18.02499942,0,1,1,1,0,0,20.38774091058608
T70730C,2021-06-14,17.73374998,0,1,1,1,0,0,20.38774091058608
T70730C,2021-06-21,18.74416117,0,1,1,1,0,0,20.38774091058608
T70730C,2021-07-05,21.62154228,0,1,1,1,0,0,20.38774091058608
T70730C,2021-07-12,20.83032975,0,1,1,1,0,0,20.38774091058608
T70730C,2021-07-19,22.92824575,0,1,1,1,0,0,20.38774091058608
T70730C,2021-07-26,21.73289986,0,1,1,1,0,0,20.38774091058608
T70730C,2021-08-02,19.61388782,0,1,1,1,0,0,20.38774091058608
T70730C,2021-08-09,20.89859816,0,1,1,1,0,0,20.38774091058608
T70730C,2021-08-16,18.81878853,0,1,1,1,0,0,20.38774091058608
T70730C,2021-08-23,20.24075799,0,1,1,1,0,0,20.38774091058608
T70730C,2021-08-30,20.05345893,0,1,1,1,0,0,20.38774091058608
T70730C,2021-09-06,20.57350526,0,1,1,1,0,0,20.38774091058608
T70730C,2021-09-13,19.75568167,0,1,1,1,0,0,20.38774091058608
T70730C,2021-09-20,20.47419644,0,1,1,1,0,0,20.38774091058608
T70730C,2021-09-27,17.26326402,0,1,1,1,0,0,20.38774091058608
T70730C,2021-10-04,18.53650045,0,1,1,1,0,0,20.38774091058608
T70730C,2021-10-11,18.74177121,0,1,1,1,0,0,20.38774091058608
T70730C,2021-10-18,18.1711783,0,1,1,1,0,0,20.38774091058608
T70730C,2021-10-25,18.43397301,0,1,1,1,0,0,20.38774091058608
T70730C,2021-11-01,18.47428005,0,1,1,1,0,0,20.38774091058608
T70730C,2021-11-15,20.31917634,0,1,1,1,0,0,20.38774091058608
T70730C,2021-11-22,19.96660064,0,1,1,1,0,0,20.38774091058608
T70730C,2021-11-29,17.70622288,0,1,1,1,0,0,20.38774091058608
T70730C,2021-12-06,17.06443689,0,1,1,1,0,0,20.38774091058608
T70730C,2021-12-13,12.6641512,0,1,1,1,0,0,20.38774091058608
T70730C,2021-12-20,13.70482608,0,1,1,1,0,0,20.38774091058608
T70730C,2021-12-27,15.56839866,0,1,1,1,0,0,20.38774091058608
T70730C,2022-01-03,16.06077484,0,1,1,1,0,0,20.38774091058608
T70730C,2022-01-10,18.19634574,0,1,1,1,0,0,20.38774091058608
T70730C,2022-01-17,16.37493839,0,1,1,1,0,0,20.38774091058608
T70730C,2022-01-24,13.15205323,0,1,1,1,0,0,20.38774091058608
T70730C,2022-01-31,18.34369252,0,1,1,1,0,0,20.38774091058608
T70730C,2022-02-07,15.96225948,0,1,1,1,0,0,20.38774091058608
T70730C,2022-02-14,16.44509823,0,1,1,1,0,0,20.38774091058608
T70730C,2022-02-21,13.05021757,0,1,1,1,0,0,20.38774091058608
T70730C,2022-02-28,14.19319487,0,1,1,1,0,0,20.38774091058608
T70730C,2022-03-07,14.99907237,0,1,1,1,0,0,20.38774091058608
T70730C,2022-03-14,16.48547937,0,1,1,1,0,0,20.38774091058608
T70730C,2022-03-21,11.716777,0,1,1,1,0,0,20.38774091058608
T70730C,2022-03-28,14.44393024,0,1,1,1,0,0,20.38774091058608
T70730C,2022-04-04,16.37213607,0,1,1,1,0,0,20.38774091058608
T70730C,2022-04-11,15.39907672,0,1,1,1,0,0,20.38774091058608
T70730C,2022-04-18,14.46569983,0,1,1,1,0,0,20.38774091058608
T70730C,2022-04-25,15.28470831,0,1,1,1,0,0,20.38774091058608
T70730C,2022-05-02,13.97303266,0,1,1,1,0,0,20.38774091058608
T70730C,2022-05-09,12.38602806,0,1,1,1,0,0,20.38774091058608
T70730C,2022-05-16,13.29783649,0,1,1,1,0,0,20.38774091058608
T70730C,2022-05-23,11.80503879,0,1,1,1,0,0,20.38774091058608
T70730C,2022-05-30,10.70091258,0,1,1,1,0,0,20.38774091058608
T70730C,2022-06-06,9.930093472,0,1,1,1,0,0,20.38774091058608
T70730C,2022-06-13,11.35126727,0,1,1,1,0,0,20.38774091058608
T70730C,2022-06-20,11.28948582,0,1,1,1,0,0,20.38774091058608
T70730C,2022-06-27,11.02257835,0,1,1,1,0,0,20.38774091058608
T70730C,2022-07-04,11.29362221,0,1,1,1,0,0,20.38774091058608
T70730C,2022-07-11,11.13531234,0,1,1,1,0,0,20.38774091058608
T70730C,2022-07-18,12.44388337,0,1,1,1,0,0,20.38774091058608
T70730C,2022-07-25,13.23602205,0,1,1,1,0,0,20.38774091058608
T70730C,2022-08-01,12.99647379,0,1,1,1,0,0,20.38774091058608
T70730C,2022-08-08,15.11045038,0,1,1,1,0,0,20.38774091058608
T70730C,2022-08-15,12.80139678,0,1,1,1,0,0,20.38774091058608
T70730C,2022-08-22,12.51922564,0,1,1,1,0,0,20.38774091058608
T70730C,2022-08-29,12.82335939,0,1,1,1,0,0,20.38774091058608
T70730C,2022-09-05,11.9856052,0,1,1,1,0,0,20.38774091058608
T70730C,2022-09-12,12.00991295,0,1,1,1,0,0,20.38774091058608
T70730C,2022-09-19,13.30592217,0,1,1,1,0,0,20.38774091058608
T70730C,2022-09-26,13.26904719,0,1,1,1,0,0,20.38774091058608
T70730C,2022-10-03,10.15888445,0,1,1,1,0,0,20.38774091058608
T70730C,2022-10-10,12.4176795,0,1,1,1,0,0,20.38774091058608
T70730C,2022-10-17,10.16049696,0,1,1,1,0,0,20.38774091058608
T70730C,2022-10-24,10.14040413,0,1,1,1,0,0,20.38774091058608
T70730C,2022-10-31,9.432663859,0,1,1,1,0,0,20.38774091058608
T70730C,2022-11-07,11.08927377,0,1,1,1,0,0,20.38774091058608
T70730C,2022-11-14,16.20830922,0,1,1,1,0,0,20.38774091058608
T70730C,2022-11-21,14.43758754,0,1,1,1,0,0,20.38774091058608
T70730C,2022-11-28,14.2731019,0,1,1,1,0,0,20.38774091058608
T70730C,2022-12-05,16.7435402,0,1,1,1,0,0,20.38774091058608
T70730C,2022-12-12,15.30402911,0,1,1,1,0,0,20.38774091058608
T70730C,2022-12-19,12.0232916,0,1,1,1,0,0,20.38774091058608
T70730C,2022-12-26,12.46046536,0,1,1,1,0,0,20.38774091058608
T70730C,2023-01-02,17.89871667,0,1,1,1,0,0,20.38774091058608
T70730C,2023-01-09,14.81637696,0,1,1,1,0,0,20.38774091058608
T70730C,2023-01-16,15.04698158,0,1,1,1,0,0,20.38774091058608
T70730C,2023-01-23,13.7000597,0,1,1,1,0,0,20.38774091058608
T70730C,2023-01-30,16.93421149,0,1,1,1,0,0,20.38774091058608
T70730C,2023-02-06,15.28880999,0,1,1,1,0,0,20.38774091058608
T70730C,2023-02-13,13.39206209,0,1,1,1,0,0,20.38774091058608
T70730C,2023-02-20,13.18055203,0,1,1,1,0,0,20.38774091058608
T70730C,2023-02-27,13.69612592,0,1,1,1,0,0,20.38774091058608
T70730C,2023-03-06,16.25547421,0,1,1,1,0,0,20.38774091058608
T70730C,2023-03-13,14.99237492,0,1,1,1,0,0,20.38774091058608
T70730C,2023-03-20,17.04010673,0,1,1,1,0,0,20.38774091058608
T70730C,2023-03-27,15.84655207,0,1,1,1,0,0,20.38774091058608
T70730C,2023-04-03,15.81302717,0,1,1,1,0,0,20.38774091058608
T70730C,2023-04-10,15.43492585,0,1,1,1,0,0,20.38774091058608
T70730C,2023-04-17,21.41628456,0,1,1,1,0,0,20.38774091058608
T70730C,2023-04-24,17.74107692,0,1,1,1,0,0,20.38774091058608
T70730C,2023-05-01,14.93934729,0,1,1,1,0,0,20.38774091058608
T70730C,2023-05-08,18.05905313,0,1,1,1,0,0,20.38774091058608
T70730C,2023-05-15,16.46420165,0,1,1,1,0,0,20.38774091058608
T70730C,2023-05-22,13.69283493,0,1,1,1,0,0,20.38774091058608
T70730C,2023-05-29,17.30416461,0,1,1,1,0,0,20.38774091058608
T70730C,2023-06-05,14.77768932,0,1,1,1,0,0,20.38774091058608
T70730C,2023-06-12,16.89034094,0,1,1,1,0,0,20.38774091058608
T70730C,2023-06-19,17.87086091,0,1,1,1,0,0,20.38774091058608
T70730C,2023-06-26,16.6344682,0,1,1,1,0,0,20.38774091058608
T70730C,2023-07-03,16.73546633,0,1,1,1,0,0,20.38774091058608
T70730C,2023-07-10,15.94655907,0,1,1,1,0,0,20.38774091058608
T70730C,2023-07-17,16.53337996,0,1,1,1,0,0,20.38774091058608
T70730C,2023-07-24,13.9188711,0,1,1,1,0,0,20.38774091058608
T70730C,2023-07-31,15.26884936,0,1,1,1,0,0,20.38774091058608
T70730C,2023-08-07,15.30635555,0,1,1,1,0,0,20.38774091058608
T70730C,2023-08-14,16.25266131,0,1,1,1,0,0,20.38774091058608
T70730C,2023-08-21,15.29381393,0,1,1,1,0,0,20.38774091058608
T70730C,2023-08-28,14.5773415,0,1,1,1,0,0,20.38774091058608
T70730C,2023-09-04,15.81386272,0,1,1,1,0,0,20.38774091058608
T70730C,2023-09-11,14.8171645,0,1,1,1,0,0,20.38774091058608
T70730C,2023-09-18,16.98219086,0,1,1,1,0,0,20.38774091058608
T70730C,2023-09-25,15.25389563,0,1,1,1,0,0,20.38774091058608
T70730C,2023-10-02,16.26757368,0,1,1,1,0,0,20.38774091058608
T70730C,2023-10-09,14.63314018,0,1,1,1,0,0,20.38774091058608
T70730C,2023-10-16,16.6913368,0,1,1,1,0,0,20.38774091058608
T70730C,2023-10-23,17.15701478,0,1,1,1,0,0,20.38774091058608
T70730C,2023-10-30,16.10568331,0,1,1,1,0,0,20.38774091058608
T70730C,2023-11-06,15.66862525,0,1,1,1,0,0,20.38774091058608
T70731A,2018-10-01,1.696280144,0,1,1,1,1,0,9.6862351464916
T70731A,2018-10-15,0.816263383,0,1,1,1,1,0,9.6862351464916
T70731A,2018-10-22,1.410185281,0,1,1,1,1,0,9.6862351464916
T70731A,2018-10-29,1.072912953,0,1,1,1,1,0,9.6862351464916
T70731A,2018-11-05,0.967753617,0,1,1,1,1,0,9.6862351464916
T70731A,2018-11-12,1.3448487,0,1,1,1,1,0,9.6862351464916
T70731A,2018-11-19,1.250587553,0,1,1,1,1,0,9.6862351464916
T70731A,2018-11-26,1.609390983,0,1,1,1,1,0,9.6862351464916
T70731A,2018-12-03,0.747461987,0,1,1,1,1,0,9.6862351464916
T70731A,2018-12-10,1.106175544,0,1,1,1,1,0,9.6862351464916
T70731A,2018-12-17,0.876514168,0,1,1,1,1,0,9.6862351464916
T70731A,2018-12-24,1.246218529,0,1,1,1,1,0,9.6862351464916
T70731A,2018-12-31,1.015970468,0,1,1,1,1,0,9.6862351464916
T70731A,2019-01-07,1.078577436,0,1,1,1,1,0,9.6862351464916
T70731A,2019-01-14,1.316748144,0,1,1,1,1,0,9.6862351464916
T70731A,2019-01-21,1.563998796,0,1,1,1,1,0,9.6862351464916
T70731A,2019-01-28,1.244963817,0,1,1,1,1,0,9.6862351464916
T70731A,2019-02-04,1.092515374,0,1,1,1,1,0,9.6862351464916
T70731A,2019-02-11,1.559454901,0,1,1,1,1,0,9.6862351464916
T70731A,2019-02-18,3.108589082,0,1,1,1,1,0,9.6862351464916
T70731A,2019-02-25,3.144505504,0,1,1,1,1,0,9.6862351464916
T70731A,2019-03-04,1.938415753,0,1,1,1,1,0,9.6862351464916
T70731A,2019-03-11,2.104827115,0,1,1,1,1,0,9.6862351464916
T70731A,2019-03-18,2.779188371,0,1,1,1,1,0,9.6862351464916
T70731A,2019-03-25,2.493256192,0,1,1,1,1,0,9.6862351464916
T70731A,2019-04-01,2.061744272,0,1,1,1,1,0,9.6862351464916
T70731A,2019-04-08,1.680350463,0,1,1,1,1,0,9.6862351464916
T70731A,2019-04-15,2.807902574,0,1,1,1,1,0,9.6862351464916
T70731A,2019-04-22,2.632254142,0,1,1,1,1,0,9.6862351464916
T70731A,2019-04-29,2.350401111,0,1,1,1,1,0,9.6862351464916
T70731A,2019-05-06,3.10122456,0,1,1,1,1,0,9.6862351464916
T70731A,2019-05-13,3.642732407,0,1,1,1,1,0,9.6862351464916
T70731A,2019-05-20,3.04811354,0,1,1,1,1,0,9.6862351464916
T70731A,2019-05-27,3.307695239,0,1,1,1,1,0,9.6862351464916
T70731A,2019-06-03,2.666956065,0,1,1,1,1,0,9.6862351464916
T70731A,2019-06-10,3.494460905,0,1,1,1,1,0,9.6862351464916
T70731A,2019-06-17,2.018704118,0,1,1,1,1,0,9.6862351464916
T70731A,2019-06-24,2.299057838,0,1,1,1,1,0,9.6862351464916
T70731A,2019-07-01,4.840737741,0,1,1,1,1,0,9.6862351464916
T70731A,2019-07-08,4.646868792,0,1,1,1,1,0,9.6862351464916
T70731A,2019-07-15,4.547022981,0,1,1,1,1,0,9.6862351464916
T70731A,2019-07-22,4.048801561,0,1,1,1,1,0,9.6862351464916
T70731A,2019-07-29,5.086246694,0,1,1,1,1,0,9.6862351464916
T70731A,2019-08-05,6.722104685,0,1,1,1,1,0,9.6862351464916
T70731A,2019-08-12,6.359212892,0,1,1,1,1,0,9.6862351464916
T70731A,2019-08-19,3.470986195,0,1,1,1,1,0,9.6862351464916
T70731A,2019-08-26,4.501318753,0,1,1,1,1,0,9.6862351464916
T70731A,2019-09-02,5.432425696,0,1,1,1,1,0,9.6862351464916
T70731A,2019-09-09,4.445185654,0,1,1,1,1,0,9.6862351464916
T70731A,2019-09-16,3.206520152,0,1,1,1,1,0,9.6862351464916
T70731A,2019-09-23,4.674285708,0,1,1,1,1,0,9.6862351464916
T70731A,2019-09-30,4.589914959,0,1,1,1,1,0,9.6862351464916
T70731A,2019-10-07,4.611945996,0,1,1,1,1,0,9.6862351464916
T70731A,2019-10-14,3.941627634,0,1,1,1,1,0,9.6862351464916
T70731A,2019-10-21,4.836436806,0,1,1,1,1,0,9.6862351464916
T70731A,2019-10-28,4.148090544,0,1,1,1,1,0,9.6862351464916
T70731A,2019-11-04,3.986628875,0,1,1,1,1,0,9.6862351464916
T70731A,2019-11-11,5.261273634,0,1,1,1,1,0,9.6862351464916
T70731A,2019-11-18,4.080638835,0,1,1,1,1,0,9.6862351464916
T70731A,2019-11-25,4.496594199,0,1,1,1,1,0,9.6862351464916
T70731A,2019-12-02,3.865391797,0,1,1,1,1,0,9.6862351464916
T70731A,2019-12-09,6.169409382,0,1,1,1,1,0,9.6862351464916
T70731A,2019-12-16,4.090481784,0,1,1,1,1,0,9.6862351464916
T70731A,2019-12-23,3.298789174,0,1,1,1,1,0,9.6862351464916
T70731A,2019-12-30,3.031189625,0,1,1,1,1,0,9.6862351464916
T70731A,2020-01-06,4.533233561,0,1,1,1,1,0,9.6862351464916
T70731A,2020-01-13,3.88893056,0,1,1,1,1,0,9.6862351464916
T70731A,2020-01-20,4.097885225,0,1,1,1,1,0,9.6862351464916
T70731A,2020-01-27,6.679785378,0,1,1,1,1,0,9.6862351464916
T70731A,2020-02-03,7.261015367,0,1,1,1,1,0,9.6862351464916
T70731A,2020-02-10,5.451052772,0,1,1,1,1,0,9.6862351464916
T70731A,2020-02-17,7.788891072,0,1,1,1,1,0,9.6862351464916
T70731A,2020-02-24,4.294526132,0,1,1,1,1,0,9.6862351464916
T70731A,2020-03-02,5.702038009,0,1,1,1,1,0,9.6862351464916
T70731A,2020-03-09,5.409434623,0,1,1,1,1,0,9.6862351464916
T70731A,2020-03-16,4.709655202,0,1,1,1,1,0,9.6862351464916
T70731A,2020-03-23,5.334849433,0,1,1,1,1,0,9.6862351464916
T70731A,2020-03-30,5.324638045,0,1,1,1,1,0,9.6862351464916
T70731A,2020-04-06,4.670954749,0,1,1,1,1,0,9.6862351464916
T70731A,2020-04-13,5.131411229,0,1,1,1,1,0,9.6862351464916
T70731A,2020-04-20,5.434445163,0,1,1,1,1,0,9.6862351464916
T70731A,2020-04-27,5.39347798,0,1,1,1,1,0,9.6862351464916
T70731A,2020-05-04,5.047925039,0,1,1,1,1,0,9.6862351464916
T70731A,2020-05-11,5.340058042,0,1,1,1,1,0,9.6862351464916
T70731A,2020-05-18,4.996349697,0,1,1,1,1,0,9.6862351464916
T70731A,2020-05-25,5.641466578,0,1,1,1,1,0,9.6862351464916
T70731A,2020-06-01,6.534246763,0,1,1,1,1,0,9.6862351464916
T70731A,2020-06-08,5.238542886,0,1,1,1,1,0,9.6862351464916
T70731A,2020-06-15,5.669379316,0,1,1,1,1,0,9.6862351464916
T70731A,2020-06-22,7.767272916,0,1,1,1,1,0,9.6862351464916
T70731A,2020-06-29,7.887090388,0,1,1,1,1,0,9.6862351464916
T70731A,2020-07-06,8.017414037,0,1,1,1,1,0,9.6862351464916
T70731A,2020-07-13,8.115598044,0,1,1,1,1,0,9.6862351464916
T70731A,2020-07-20,7.777055314,0,1,1,1,1,0,9.6862351464916
T70731A,2020-07-27,7.495492084,0,1,1,1,1,0,9.6862351464916
T70731A,2020-08-03,9.228390645,0,1,1,1,1,0,9.6862351464916
T70731A,2020-08-10,9.714710197,0,1,1,1,1,0,9.6862351464916
T70731A,2020-08-17,8.636374503,0,1,1,1,1,0,9.6862351464916
T70731A,2020-08-24,6.461485719,0,1,1,1,1,0,9.6862351464916
T70731A,2020-08-31,7.384365592,0,1,1,1,1,0,9.6862351464916
T70731A,2020-09-07,9.789455368,0,1,1,1,1,0,9.6862351464916
T70731A,2020-09-14,8.802194152,0,1,1,1,1,0,9.6862351464916
T70731A,2020-09-21,11.31642195,0,1,1,1,1,0,9.6862351464916
T70731A,2020-09-28,8.069532575,0,1,1,1,1,0,9.6862351464916
T70731A,2020-10-05,7.450629384,0,1,1,1,1,0,9.6862351464916
T70731A,2020-10-12,7.03503709,0,1,1,1,1,0,9.6862351464916
T70731A,2020-10-19,7.033044814,0,1,1,1,1,0,9.6862351464916
T70731A,2020-10-26,7.103952883,0,1,1,1,1,0,9.6862351464916
T70731A,2020-11-02,5.89096412,0,1,1,1,1,0,9.6862351464916
T70731A,2020-11-09,5.639054109,0,1,1,1,1,0,9.6862351464916
T70731A,2020-11-16,7.949874588,0,1,1,1,1,0,9.6862351464916
T70731A,2020-11-23,5.549440363,0,1,1,1,1,0,9.6862351464916
T70731A,2020-11-30,6.783268286,0,1,1,1,1,0,9.6862351464916
T70731A,2020-12-07,6.825539153,0,1,1,1,1,0,9.6862351464916
T70731A,2020-12-14,7.777177099,0,1,1,1,1,0,9.6862351464916
T70731A,2020-12-21,8.306911566,0,1,1,1,1,0,9.6862351464916
T70731A,2020-12-28,8.00910075,0,1,1,1,1,0,9.6862351464916
T70731A,2021-01-04,6.723938694,0,1,1,1,1,0,9.6862351464916
T70731A,2021-01-11,9.765012624,0,1,1,1,1,0,9.6862351464916
T70731A,2021-01-18,8.864401874,0,1,1,1,1,0,9.6862351464916
T70731A,2021-01-25,8.290514167,0,1,1,1,1,0,9.6862351464916
T70731A,2021-02-01,6.209668247,0,1,1,1,1,0,9.6862351464916
T70731A,2021-02-08,7.868319364,0,1,1,1,1,0,9.6862351464916
T70731A,2021-02-15,9.134141151,0,1,1,1,1,0,9.6862351464916
T70731A,2021-02-22,8.418014447,0,1,1,1,1,0,9.6862351464916
T70731A,2021-03-01,8.015004919,0,1,1,1,1,0,9.6862351464916
T70731A,2021-03-08,8.531204961,0,1,1,1,1,0,9.6862351464916
T70731A,2021-03-15,12.15130518,0,1,1,1,1,0,9.6862351464916
T70731A,2021-03-22,9.971271646,0,1,1,1,1,0,9.6862351464916
T70731A,2021-03-29,10.13343097,0,1,1,1,1,0,9.6862351464916
T70731A,2021-04-05,8.698157386,0,1,1,1,1,0,9.6862351464916
T70731A,2021-04-12,7.425126525,0,1,1,1,1,0,9.6862351464916
T70731A,2021-04-19,7.262734599,0,1,1,1,1,0,9.6862351464916
T70731A,2021-04-26,9.6291069,0,1,1,1,1,0,9.6862351464916
T70731A,2021-05-03,7.945294059,0,1,1,1,1,0,9.6862351464916
T70731A,2021-05-10,6.306798156,0,1,1,1,1,0,9.6862351464916
T70731A,2021-05-17,6.26473369,0,1,1,1,1,0,9.6862351464916
